Item number,Title,Variation details,Custom label (SKU),Available quantity,Format,Currency,Start price,Auction Buy It Now price,Reserve price,Current price,Sold quantity,Views (future),Watchers,Bids,Start date,End date,eBay category 1 name,eBay category 1 number,eBay category 2 name,eBay category 2 number,Condition,CD:Professional Grader - (ID: 27501),CD:Grade - (ID: 27502),CDA:Certification Number - (ID: 27503),CD:Card Condition - (ID: 40001),eBay Product ID(ePID),Listing site,P:UPC,P:EAN,P:ISBN
"386912699414",Stained Glass abstract Rainbow Neon high resolution Clear Case for iPhone®,Size=iPhone 12 Pro Max,PF_6612447b9e875_iPhone-12-Pro-Max,"1","FIXED_PRICE","USD",12.5,,,,"0",,,,"Apr-07-24 00:00:24 PDT","Aug-07-24 00:00:24 PDT","Cases, Covers & Skins","20349","","","New",,,,,"","US","Does Not Apply","",""
"386912699414",Stained Glass abstract Rainbow Neon high resolution Clear Case for iPhone®,Size=iPhone 12 Pro,PF_6612447b9e875_iPhone-12-Pro,"1","FIXED_PRICE","USD",12.5,,,,"0",,,,"Apr-07-24 00:00:24 PDT","Aug-07-24 00:00:24 PDT","Cases, Covers & Skins","20349","","","New",,,,,"","US","Does Not Apply","",""
"386912699414",Stained Glass abstract Rainbow Neon high resolution Clear Case for iPhone®,Size=iPhone 12,PF_6612447b9e875_iPhone-12,"1","FIXED_PRICE","USD",12.5,,,,"0",,,,"Apr-07-24 00:00:24 PDT","Aug-07-24 00:00:24 PDT","Cases, Covers & Skins","20349","","","New",,,,,"","US","Does Not Apply","",""
"386912699414",Stained Glass abstract Rainbow Neon high resolution Clear Case for iPhone®,Size=iPhone 13 mini,PF_6612447b9e875_iPhone-13-mini,"1","FIXED_PRICE","USD",12.5,,,,"0",,,,"Apr-07-24 00:00:24 PDT","Aug-07-24 00:00:24 PDT","Cases, Covers & Skins","20349","","","New",,,,,"","US","Does Not Apply","",""
"386912699414",Stained Glass abstract Rainbow Neon high resolution Clear Case for iPhone®,Size=iPhone 13 Pro Max,PF_6612447b9e875_iPhone-13-Pro-Max,"1","FIXED_PRICE","USD",12.5,,,,"0",,,,"Apr-07-24 00:00:24 PDT","Aug-07-24 00:00:24 PDT","Cases, Covers & Skins","20349","","","New",,,,,"","US","Does Not Apply","",""
"386912699414",Stained Glass abstract Rainbow Neon high resolution Clear Case for iPhone®,Size=iPhone 13 Pro,PF_6612447b9e875_iPhone-13-Pro,"1","FIXED_PRICE","USD",12.5,,,,"0",,,,"Apr-07-24 00:00:24 PDT","Aug-07-24 00:00:24 PDT","Cases, Covers & Skins","20349","","","New",,,,,"","US","Does Not Apply","",""
"386912699414",Stained Glass abstract Rainbow Neon high resolution Clear Case for iPhone®,Size=iPhone 13,PF_6612447b9e875_iPhone-13,"1","FIXED_PRICE","USD",12.5,,,,"0",,,,"Apr-07-24 00:00:24 PDT","Aug-07-24 00:00:24 PDT","Cases, Covers & Skins","20349","","","New",,,,,"","US","Does Not Apply","",""
"386912699414",Stained Glass abstract Rainbow Neon high resolution Clear Case for iPhone®,Size=iPhone 14 Plus,PF_6612447b9e875_iPhone-14-Plus,"1","FIXED_PRICE","USD",12.5,,,,"0",,,,"Apr-07-24 00:00:24 PDT","Aug-07-24 00:00:24 PDT","Cases, Covers & Skins","20349","","","New",,,,,"","US","Does Not Apply","",""
"386912699414",Stained Glass abstract Rainbow Neon high resolution Clear Case for iPhone®,Size=iPhone 14 Pro Max,PF_6612447b9e875_iPhone-14-Pro-Max,"1","FIXED_PRICE","USD",12.5,,,,"0",,,,"Apr-07-24 00:00:24 PDT","Aug-07-24 00:00:24 PDT","Cases, Covers & Skins","20349","","","New",,,,,"","US","Does Not Apply","",""
"386912699414",Stained Glass abstract Rainbow Neon high resolution Clear Case for iPhone®,Size=iPhone 14 Pro,PF_6612447b9e875_iPhone-14-Pro,"1","FIXED_PRICE","USD",12.5,,,,"0",,,,"Apr-07-24 00:00:24 PDT","Aug-07-24 00:00:24 PDT","Cases, Covers & Skins","20349","","","New",,,,,"","US","Does Not Apply","",""
"386912699414",Stained Glass abstract Rainbow Neon high resolution Clear Case for iPhone®,Size=iPhone 14,PF_6612447b9e875_iPhone-14,"1","FIXED_PRICE","USD",12.5,,,,"0",,,,"Apr-07-24 00:00:24 PDT","Aug-07-24 00:00:24 PDT","Cases, Covers & Skins","20349","","","New",,,,,"","US","Does Not Apply","",""
"386912699414",Stained Glass abstract Rainbow Neon high resolution Clear Case for iPhone®,Size=iPhone 15 Plus,PF_6612447b9e875_iPhone-15-Plus,"1","FIXED_PRICE","USD",12.5,,,,"0",,,,"Apr-07-24 00:00:24 PDT","Aug-07-24 00:00:24 PDT","Cases, Covers & Skins","20349","","","New",,,,,"","US","Does Not Apply","",""
"386912699414",Stained Glass abstract Rainbow Neon high resolution Clear Case for iPhone®,Size=iPhone 15 Pro Max,PF_6612447b9e875_iPhone-15-Pro-Max,"1","FIXED_PRICE","USD",12.5,,,,"0",,,,"Apr-07-24 00:00:24 PDT","Aug-07-24 00:00:24 PDT","Cases, Covers & Skins","20349","","","New",,,,,"","US","Does Not Apply","",""
"386912699414",Stained Glass abstract Rainbow Neon high resolution Clear Case for iPhone®,Size=iPhone 15 Pro,PF_6612447b9e875_iPhone-15-Pro,"1","FIXED_PRICE","USD",12.5,,,,"0",,,,"Apr-07-24 00:00:24 PDT","Aug-07-24 00:00:24 PDT","Cases, Covers & Skins","20349","","","New",,,,,"","US","Does Not Apply","",""
"386912699414",Stained Glass abstract Rainbow Neon high resolution Clear Case for iPhone®,Size=iPhone 15,PF_6612447b9e875_iPhone-15,"1","FIXED_PRICE","USD",12.5,,,,"0",,,,"Apr-07-24 00:00:24 PDT","Aug-07-24 00:00:24 PDT","Cases, Covers & Skins","20349","","","New",,,,,"","US","Does Not Apply","",""
"386912699414",Stained Glass abstract Rainbow Neon high resolution Clear Case for iPhone®,Size=iPhone 7/8,PF_6612447b9e875_iPhone-7-8,"1","FIXED_PRICE","USD",12.5,,,,"0",,,,"Apr-07-24 00:00:24 PDT","Aug-07-24 00:00:24 PDT","Cases, Covers & Skins","20349","","","New",,,,,"","US","Does Not Apply","",""
"386912699414",Stained Glass abstract Rainbow Neon high resolution Clear Case for iPhone®,Size=iPhone SE,PF_6612447b9e875_iPhone-SE,"1","FIXED_PRICE","USD",12.5,,,,"0",,,,"Apr-07-24 00:00:24 PDT","Aug-07-24 00:00:24 PDT","Cases, Covers & Skins","20349","","","New",,,,,"","US","Does Not Apply","",""
"386912699414",Stained Glass abstract Rainbow Neon high resolution Clear Case for iPhone®,Size=iPhone X/XS,PF_6612447b9e875_iPhone-X-XS,"1","FIXED_PRICE","USD",12.5,,,,"0",,,,"Apr-07-24 00:00:24 PDT","Aug-07-24 00:00:24 PDT","Cases, Covers & Skins","20349","","","New",,,,,"","US","Does Not Apply","",""
"386912699414",Stained Glass abstract Rainbow Neon high resolution Clear Case for iPhone®,Size=iPhone XR,PF_6612447b9e875_iPhone-XR,"1","FIXED_PRICE","USD",12.5,,,,"0",,,,"Apr-07-24 00:00:24 PDT","Aug-07-24 00:00:24 PDT","Cases, Covers & Skins","20349","","","New",,,,,"","US","Does Not Apply","",""
"387005975101",Beautiful Oval Shaped Handmade Artisian Silver Black & Brown Glass Necklace ,,,"1","FIXED_PRICE","USD",29.95,,,29.95,"0","","","","May-14-24 19:19:22 PDT","Aug-14-24 19:19:22 PDT","Necklaces & Pendants","110655","","","Pre-owned","","","","","","US","","",""
"387013883715",Multi Color Handmade Artisian Round glass Bead Color Changing Fashion Necklace,,,"1","FIXED_PRICE","USD",24.92,,,24.92,"0","","","","May-17-24 13:10:16 PDT","Jul-17-24 13:10:16 PDT","Necklaces & Pendants","155101","","","Pre-owned","","","","","","US","","",""
"387013898987",BAUBLEBAR SUGARFIX Pink Round + Hanging Small Beaded Tassel Designer Earrings,,,"3","FIXED_PRICE","USD",10.95,,,10.95,"0","","","","May-17-24 13:17:30 PDT","Jul-17-24 13:17:30 PDT","Earrings","50647","","","New with tags","","","","","","US","","",""
"387043523403","Whirlpool Ultra Ease Water Purifier Replacement Filter-#3-No Box WHAMBS5,WHEMB40",,,"1","FIXED_PRICE","USD",29.95,,,29.95,"0","","","","May-30-24 03:51:48 PDT","Jul-30-24 03:51:48 PDT","Water Filters","20684","","","New","","","","","14009477271","US","0090259891191","",""
"387043529784",Waterdrop WD-G3-CB Filter Replacement for Reverse Osmosis System New,,,"1","FIXED_PRICE","USD",24.95,,,24.95,"0","","1","","May-30-24 03:54:50 PDT","Jul-30-24 03:54:50 PDT","Water Filters","20684","","","New","","","","","","US","Does not apply","",""
"387043534200",EveryDrop Water Filter #3 EDR3RXD1 Refrigerator Whirlpool *NEW* Factory Sealed,,,"0","FIXED_PRICE","USD",24.95,,,24.95,"1","","0","","May-30-24 03:58:04 PDT","Jul-30-24 03:58:04 PDT","Refrigerator & Freezer Parts","184666","","","New","","","","","","US","Does not apply","",""
"387043540049","HP 58X Laserjet Black Toner Cartridge - CF258X , CF258XC",,,"0","FIXED_PRICE","USD",119.92,,,119.92,"1","","0","","May-30-24 04:03:29 PDT","Jul-30-24 04:03:29 PDT","Toner Cartridges","16204","","","New","","","","","22041203575","US","0192018046764","",""
"387056091456",Multi Color Flamingo Design HandMade Artisian Glass Fashion Pendant Necklace,,,"1","FIXED_PRICE","USD",19.95,,,19.95,"0","","","","Jun-03-24 22:47:06 PDT","Aug-03-24 22:47:06 PDT","Necklaces & Pendants","110655","","","Pre-owned","","","","","","US","","",""
"387056101766",Heart Shaped + Pink Design Hand-Made Artisan Glass Fashion Pendant Necklace,,,"1","FIXED_PRICE","USD",39.95,,,39.95,"0","","","","Jun-03-24 22:51:37 PDT","Aug-03-24 22:51:37 PDT","Necklaces & Pendants","110655","","","Pre-owned","","","","","","US","","",""
"387056113679",Lia Sophia NWT Multi-Color Small Flower Fashion Pendant and Wire Chain Necklace,,,"1","FIXED_PRICE","USD",14.95,,,14.95,"0","","","","Jun-03-24 22:55:12 PDT","Aug-03-24 22:55:12 PDT","Necklaces & Pendants","110655","","","Pre-owned","","","","","","US","","",""
"387056130951",J CREW Brown Accented Lucite Stone With Clear Faux Gemstone NWT Fashion Bracelet,,,"1","FIXED_PRICE","USD",19.95,,,19.95,"0","","","","Jun-03-24 23:01:11 PDT","Aug-03-24 23:01:11 PDT","Bracelets & Charms","261987","","","Pre-owned","","","","","","US","","",""
"387056141092",Silver Tone Heart Shape Pendant On Silver Tone Chain Fashion Costume Necklace,,,"1","FIXED_PRICE","USD",12.95,,,12.95,"0","","","","Jun-03-24 23:04:52 PDT","Aug-03-24 23:04:52 PDT","Necklaces & Pendants","155101","","","Pre-owned","","","","","","US","","",""
"387056147135",Round Grey Tone Stone + Brass Square Bead Fashion Beaded Stretch Bracelet,,,"1","FIXED_PRICE","USD",12.95,,,12.95,"0","","","","Jun-03-24 23:07:38 PDT","Aug-03-24 23:07:38 PDT","Bracelets & Charms","261987","","","Pre-owned","","","","","","US","","",""
"387056154334",Green And Gold Tone Pet Paw Fashion Design Pendant + Gold Tone Link Chain,,,"1","FIXED_PRICE","USD",12.95,,,12.95,"0","","","","Jun-03-24 23:11:32 PDT","Aug-03-24 23:11:32 PDT","Necklaces & Pendants","155101","","","Pre-owned","","","","","","US","","",""
"387056206547",Pink Color Lucite Design Fashion Pendant + Pink Faux Stone + Gold Tone Chain,,,"1","FIXED_PRICE","USD",12.95,,,12.95,"0","","","","Jun-03-24 23:27:15 PDT","Aug-03-24 23:27:15 PDT","Necklaces & Pendants","155101","","","Pre-owned","","","","","","US","","",""
"387056662757","Salmon Pink, White, & 3 Round Glass Bead Handmade Beaded Genuine Necklace",,,"1","FIXED_PRICE","USD",24.95,,,24.95,"0","","","","Jun-04-24 02:33:16 PDT","Aug-04-24 02:33:16 PDT","Necklaces & Pendants","110655","","","Pre-owned","","","","","","US","","",""
"387056675693",Mettalic Small Cylinder & Oblong Big Bead + Green Square Beaded Fashion Necklace,,,"1","FIXED_PRICE","USD",14.95,,,14.95,"0","","","","Jun-04-24 02:42:44 PDT","Aug-04-24 02:42:44 PDT","Necklaces & Pendants","155101","","","Pre-owned","","","","","","US","","",""
"387078098625",Round Handmade Artisan Genuine Multicolor Design Pendant on Colorful Cord Chain ,,Product_00001,"1","FIXED_PRICE","USD",29.95,,,29.95,"0","","","","Jun-11-24 17:33:42 PDT","Aug-11-24 17:33:42 PDT","Necklaces & Pendants","155101","","","Pre-owned","","","","","","US","","",""
"387078098626",Handmade Artisan Genuine Multicolor Design Pendant on Colorful Cord Chain ,,Product_00001,"1","FIXED_PRICE","USD",29.95,,,29.95,"0","","","","Jun-11-24 17:33:42 PDT","Aug-11-24 17:33:42 PDT","Necklaces & Pendants","155101","","","Pre-owned","","","","","","US","","",""
"387078098628",Round Handmade Artisan Genuine Multicolor Design Pendant on Colorful Cord Chain ,,Product_00001,"1","FIXED_PRICE","USD",29.95,,,29.95,"0","","","","Jun-11-24 17:33:42 PDT","Aug-11-24 17:33:42 PDT","Necklaces & Pendants","155101","","","Pre-owned","","","","","","US","","",""
"387078098629",Round Handmade Artisan Genuine Multicolor Design Pendant on Colorful Cord Chain ,,Product_00001,"1","FIXED_PRICE","USD",29.95,,,29.95,"0","","","","Jun-11-24 17:33:42 PDT","Aug-11-24 17:33:42 PDT","Necklaces & Pendants","155101","","","Pre-owned","","","","","","US","","",""
"387078098630",Round Handmade Artisan Genuine Multicolor Design Pendant on Colorful Cord Chain ,,Product_00001,"1","FIXED_PRICE","USD",29.95,,,29.95,"0","","","","Jun-11-24 17:33:42 PDT","Aug-11-24 17:33:42 PDT","Necklaces & Pendants","155101","","","Pre-owned","","","","","","US","","",""
"387078098631",Heart Handmade Artisan Genuine Multicolor Design Pendant on Colorful Cord Chain ,,Product_00001,"1","FIXED_PRICE","USD",29.95,,,29.95,"0","","","","Jun-11-24 17:33:42 PDT","Aug-11-24 17:33:42 PDT","Necklaces & Pendants","155101","","","Pre-owned","","","","","","US","","",""
"387078098632",Round Handmade Artisan Genuine Multicolor Design Pendant on Colorful Cord Chain ,,Product_00001,"1","FIXED_PRICE","USD",29.95,,,29.95,"0","","","","Jun-11-24 17:33:42 PDT","Aug-11-24 17:33:42 PDT","Necklaces & Pendants","155101","","","Pre-owned","","","","","","US","","",""
"387078098634",Handmade Artisan Genuine Multi-color Design Pendant on Colorful Cord Chain ,,Product_00001,"1","FIXED_PRICE","USD",29.95,,,29.95,"0","","","","Jun-11-24 17:33:42 PDT","Aug-11-24 17:33:42 PDT","Necklaces & Pendants","155101","","","Pre-owned","","","","","","US","","",""
"387078098635",Round Handmade Artisan Genuine Multicolor Design Pendant on Colorful Cord Chain ,,Product_00001,"1","FIXED_PRICE","USD",29.95,,,29.95,"0","","","","Jun-11-24 17:33:42 PDT","Aug-11-24 17:33:42 PDT","Necklaces & Pendants","155101","","","Pre-owned","","","","","","US","","",""
"387078098637",Handmade Artisan Genuine Multicolor Design Pendant on Colorful Cord Chain ,,Product_00001,"1","FIXED_PRICE","USD",29.95,,,29.95,"0","","","","Jun-11-24 17:33:42 PDT","Aug-11-24 17:33:42 PDT","Necklaces & Pendants","155101","","","Pre-owned","","","","","","US","","",""
"387078098638",oval Handmade Artisan Genuine Multicolor Design Pendant on Colorful Cord Chain ,,Product_00001,"1","FIXED_PRICE","USD",29.95,,,29.95,"0","","","","Jun-11-24 17:33:42 PDT","Aug-11-24 17:33:42 PDT","Necklaces & Pendants","155101","","","Pre-owned","","","","","","US","","",""
"387078098646",square Handmade Artisan Genuine Multicolor Design Pendant on Colorful Cord ,,Product_00001,"1","FIXED_PRICE","USD",29.95,,,29.95,"0","","","","Jun-11-24 17:33:42 PDT","Aug-11-24 17:33:42 PDT","Necklaces & Pendants","155101","","","Pre-owned","","","","","","US","","",""
"387079221414",Super Mario RPG for Nintendo Switch,,,"1","FIXED_PRICE","USD",44.95,,,44.95,"0","","","","Jun-12-24 02:08:16 PDT","Aug-12-24 02:08:16 PDT","Video Games","139973","","","Brand New","","","","","","US","","",""
"387088694565",J Crew Brown Faceted faux Stone + Rectangle Clear CZ Crystal Designer Bracelet,,,"1","FIXED_PRICE","USD",19.95,,,19.95,"0","","2","","Jun-15-24 08:02:09 PDT","Jul-15-24 08:02:09 PDT","Bracelets & Charms","261987","","","New with tags","","","","","","US","","",""
"387088708517",Round Silver Tone Stone + Gold Tone Beaded Fashion Stretch Bracelet ,,,"1","FIXED_PRICE","USD",9.95,,,9.95,"0","","","","Jun-15-24 08:04:45 PDT","Jul-15-24 08:04:45 PDT","Bracelets & Charms","261987","","","Pre-owned","","","","","","US","","",""
"387089866163",Heart Shape Silver Tone Design Pendant On Silver Tone Chain Fashion Necklace,,,"1","FIXED_PRICE","USD",14.95,,,14.95,"0","","","","Jun-15-24 19:07:16 PDT","Jul-15-24 19:07:16 PDT","Necklaces & Pendants","155101","","","Pre-owned","","","","","","US","","",""
"387089872250",Handmade Multi-Color Oval Oblong Bead Artisan Designed Fashion Beaded Necklace,,,"1","FIXED_PRICE","USD",19.95,,,19.95,"0","","","","Jun-15-24 19:12:48 PDT","Jul-15-24 19:12:48 PDT","Necklaces & Pendants","155101","","","Pre-owned","","","","","","US","","",""
"387089887078",Pandora Light As A Feather 18KT Rose Gold + CZ Crystal Leaf Pendant Necklace,,,"1","FIXED_PRICE","USD",195.95,,,195.95,"0","","","","Jun-15-24 19:19:16 PDT","Jul-15-24 19:19:16 PDT","Necklaces & Pendants","261993","","","Pre-owned","","","","","","US","","",""
"387089896243",Multi Strand Small Acrylic Beaded Necklace With Yellow + Bronze Glass Pendant ,,,"1","FIXED_PRICE","USD",19.92,,,19.92,"0","","","","Jun-15-24 19:24:20 PDT","Jul-15-24 19:24:20 PDT","Necklaces & Pendants","155101","","","Pre-owned","","","","","","US","","",""
"387089902076",Tara Venessa Collection Multi Strand Black Beaded Necklace With Glass Pendant ,,,"1","FIXED_PRICE","USD",49.95,,,49.95,"0","","","","Jun-15-24 19:30:01 PDT","Jul-15-24 19:30:01 PDT","Necklaces & Pendants","155101","","","New with tags","","","","","","US","","",""
"387107389667",Silver Tone Chain + Round Clear CZ Crystal Drop/Dangle Design Necklace ,,,"1","FIXED_PRICE","USD",12.95,,,12.95,"0","","","","Jun-21-24 17:35:21 PDT","Jul-21-24 17:35:21 PDT","Necklaces & Pendants","155101","","","Pre-owned","","","","","","US","","",""
"387107467131","Multicolor Red,Yellow,Blue Handmade Round Glass Beaded Fashion Necklace ",,,"1","FIXED_PRICE","USD",12.92,,,12.92,"0","","","","Jun-21-24 18:14:27 PDT","Jul-21-24 18:14:27 PDT","Necklaces & Pendants","155101","","","Pre-owned","","","","","","US","","",""
"387107473257","Freshwater Pearl, Small White Bead, + Three Round Handmade Bead Design Necklace",,,"1","FIXED_PRICE","USD",14.95,,,14.95,"0","","","","Jun-21-24 18:19:02 PDT","Jul-21-24 18:19:02 PDT","Necklaces & Pendants","155101","","","Pre-owned","","","","","","US","","",""
"387107483326",Lime Green Chunky Rectangle Lucite Pendant + Chunky Silver Tone Chain Necklace,,,"1","FIXED_PRICE","USD",12.95,,,12.95,"0","","0","","Jun-21-24 18:22:12 PDT","Jul-21-24 18:22:12 PDT","Necklaces & Pendants","155101","","","Pre-owned","","","","","","US","","",""
"387107520254",Navy Blue Thick Square Glass Handmade Bead Fashion Beaded Bracelet,,,"1","FIXED_PRICE","USD",19.95,,,19.95,"0","","","","Jun-21-24 18:38:33 PDT","Jul-21-24 18:38:33 PDT","Bracelets & Charms","261987","","","Pre-owned","","","","","","US","","",""
"387107526005",Big Red Rose Pedal Pendant Design + Gold Tone Chain Link Necklace ,,,"1","FIXED_PRICE","USD",19.92,,,19.92,"0","","3","","Jun-21-24 18:42:37 PDT","Jul-21-24 18:42:37 PDT","Necklaces & Pendants","155101","","","Pre-owned","","","","","","US","","",""
"387107531649",Silver Tone Round + Round Silver Tone Colorful Beaded Fashion Bracelet ,,,"1","FIXED_PRICE","USD",14.95,,,14.95,"0","","","","Jun-21-24 18:45:19 PDT","Jul-21-24 18:45:19 PDT","Bracelets & Charms","261987","","","Pre-owned","","","","","","US","","",""
"387107667935",Gold Tone Chain + Multi-Strand Dangle/Drop Gold Tone Design Fashion Necklace,,,"1","FIXED_PRICE","USD",14.95,,,14.95,"0","","","","Jun-21-24 19:50:44 PDT","Jul-21-24 19:50:44 PDT","Necklaces & Pendants","155101","","","Pre-owned","","","","","","US","","",""
"387107673365",Genuine Multicolor Hand Carved Oval Stone Stretch Fashion Bracelet Unisex,,,"1","FIXED_PRICE","USD",14.95,,,14.95,"0","","","","Jun-21-24 19:55:33 PDT","Jul-21-24 19:55:33 PDT","Bracelets & Charms","261987","","","Pre-owned","","","","","","US","","",""
"387107679900",Silver Tone Chain + Teardrop Shape Dark Pink Lucite Faux Stone Pendant Necklace,,,"1","FIXED_PRICE","USD",12.95,,,12.95,"0","","","","Jun-21-24 19:59:17 PDT","Jul-21-24 19:59:17 PDT","Necklaces & Pendants","155101","","","Pre-owned","","","","","","US","","",""
"387107688582",Green & Red Big & Small Three Strand Round Handmade Beaded Fashion Bracelet,,,"1","FIXED_PRICE","USD",14.95,,,14.95,"0","","","","Jun-21-24 20:02:40 PDT","Jul-21-24 20:02:40 PDT","Bracelets & Charms","261987","","","Pre-owned","","","","","","US","","",""
"387107714483",Real hematite Stone Cylinder Beaded Fashion Necklace with Sun Face Pendant,,,"1","FIXED_PRICE","USD",12.95,,,12.95,"0","","","","Jun-21-24 20:06:28 PDT","Jul-21-24 20:06:28 PDT","Necklaces & Pendants","155101","","","Pre-owned","","","","","","US","","",""
"387107746952",Silver Tone Textured Chain Link Design Fashion Designed Costume Necklace ,,,"1","FIXED_PRICE","USD",12.95,,,12.95,"0","","","","Jun-21-24 20:17:33 PDT","Jul-21-24 20:17:33 PDT","Necklaces & Pendants","155101","","","Pre-owned","","","","","","US","","",""
"387107830622",Silver Tone Chain + Make A Wish Acrylic Oval Pendant Fashion Costume Necklace ,,,"1","FIXED_PRICE","USD",12.95,,,12.95,"0","","","","Jun-21-24 20:58:44 PDT","Jul-21-24 20:58:44 PDT","Necklaces & Pendants","155101","","","Pre-owned","","","","","","US","","",""
"387107837105",Silver Tone Chain Link Necklace + Silver Tone Believe Cross Pendant Necklace,,,"1","FIXED_PRICE","USD",9.95,,,9.95,"0","","","","Jun-21-24 21:02:10 PDT","Jul-21-24 21:02:10 PDT","Necklaces & Pendants","155101","","","Pre-owned","","","","","","US","","",""
"387107847137",Gold Tone Chain With “Whitney” Cursive Name Design Pendant Fashion Necklace,,,"1","FIXED_PRICE","USD",9.95,,,9.95,"0","","","","Jun-21-24 21:05:00 PDT","Jul-21-24 21:05:00 PDT","Necklaces & Pendants","155101","","","Pre-owned","","","","","","US","","",""
